CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Attrition_Flag
798041508,50.0,F,4,Graduate,Single,Less than $40K,Blue,44,2,3,2,3201.0,2517,684.0,Attrited Customer
710626758,44.0,M,4,Uneducated,Unknown,$60K - $80K,,36,6,1,3,,0,2761.0,Existing Customer
718982058,37.0,M,3,Graduate,Divorced,$40K - $60K,Blue,36,5,2,0,,1405,4582.0,Existing Customer
791822733,47.0,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630.0,748,4882.0,Existing Customer
718762308,35.0,F,1,Graduate,Single,Unknown,Blue,36,6,2,3,6622.0,2126,4496.0,Existing Customer
716841783,51.0,M,0,Graduate,Married,$120K +,Blue,36,4,2,3,18733.0,1292,17441.0,Existing Customer
794524833,36.0,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265.0,1345,920.0,Existing Customer
721359183,33.0,F,2,Unknown,Married,$40K - $60K,,19,4,3,4,,1537,1370.0,Existing Customer
715014633,32.0,F,0,Uneducated,Married,Unknown,,36,6,3,2,8791.0,0,8791.0,Attrited Customer
714372333,,F,0,Doctorate,Married,Less than $40K,,52,6,4,2,2302.0,0,2302.0,Attrited Customer
766946058,51.0,F,2,Unknown,Unknown,$40K - $60K,Blue,44,4,6,4,5489.0,1665,3824.0,Existing Customer
708549033,50.0,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055.0,1276,779.0,Existing Customer
708378108,39.0,F,1,Post-Graduate,Married,$40K - $60K,,36,5,3,2,,771,1376.0,Existing Customer
826168083,49.0,F,4,Unknown,Divorced,Less than $40K,Blue,45,3,3,3,1757.0,1307,450.0,Existing Customer
779320008,43.0,M,3,College,Married,$80K - $120K,,25,3,3,3,2900.0,2517,383.0,Attrited Customer
715312158,41.0,F,2,Graduate,Single,Less than $40K,Blue,29,4,2,3,2670.0,2079,591.0,Existing Customer
711688983,51.0,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,21382.0,1692,19690.0,Existing Customer
714393708,54.0,F,0,College,Married,$40K - $60K,Blue,46,6,2,3,,533,1721.0,Existing Customer
789477483,40.0,F,5,Unknown,Single,Unknown,Blue,31,6,3,1,,1488,2945.0,Existing Customer
712481733,55.0,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3,739,699.3,Existing Customer
713153733,49.0,F,2,Graduate,Unknown,Less than $40K,Blue,29,6,3,3,2520.0,1473,1047.0,Attrited Customer
780201633,41.0,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655.0,1154,4501.0,Attrited Customer
709285683,48.0,M,4,Unknown,Divorced,$60K - $80K,Blue,31,4,1,1,1438.3,0,1438.3,Existing Customer
789823383,44.0,F,3,Unknown,Single,Less than $40K,Blue,34,3,3,4,,1635,1151.0,Existing Customer
709980783,,F,3,High School,Divorced,Less than $40K,Blue,36,4,3,0,3961.0,1729,2232.0,Existing Customer
772054458,43.0,M,3,Unknown,Unknown,$60K - $80K,Blue,32,4,1,3,,1944,532.0,Existing Customer
788095158,52.0,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606.0,0,11606.0,Attrited Customer
717045033,45.0,F,3,Unknown,Married,Unknown,Blue,36,6,1,3,,757,7702.0,Existing Customer
710503308,48.0,F,2,Graduate,Single,Unknown,Blue,29,6,1,2,,2337,7217.0,Existing Customer
757167633,50.0,M,2,Uneducated,Single,$60K - $80K,Blue,43,4,3,3,4388.0,642,3746.0,Existing Customer
779739783,43.0,M,2,Graduate,Married,$60K - $80K,,28,6,3,2,,1389,18437.0,Existing Customer
758653833,34.0,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,3,,0,2173.0,Existing Customer
771288258,48.0,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,2545.0,1894,651.0,Existing Customer
716855058,49.0,F,4,Graduate,Married,Less than $40K,Blue,38,5,2,4,1757.0,0,1757.0,Attrited Customer
708433683,54.0,M,2,Graduate,Married,$80K - $120K,Blue,37,3,2,3,3164.0,2201,963.0,Existing Customer
713175483,,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,2,6022.0,871,5151.0,Existing Customer
709500183,46.0,F,3,College,Married,Less than $40K,,36,2,3,4,1804.0,0,1804.0,Attrited Customer
789238683,53.0,M,2,Uneducated,Divorced,$120K +,Blue,42,4,2,2,22664.0,0,22664.0,Existing Customer
710502258,39.0,M,3,Graduate,Single,$60K - $80K,Blue,36,5,3,4,2527.0,2204,323.0,Existing Customer
715445058,49.0,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,,2517,1030.0,Attrited Customer
719464758,52.0,F,1,College,Single,Less than $40K,Blue,43,5,2,3,,604,834.3,Existing Customer
708442158,51.0,F,1,College,Married,Unknown,,38,3,2,4,6182.0,1516,4666.0,Existing Customer
718524783,40.0,M,3,High School,Unknown,$80K - $120K,Blue,34,1,3,4,29715.0,0,29715.0,Attrited Customer
717093858,49.0,F,2,College,Married,Less than $40K,Blue,36,4,3,3,2154.0,1490,664.0,Existing Customer
711654558,46.0,M,3,Graduate,Unknown,$60K - $80K,Blue,36,6,3,4,2179.0,1632,547.0,Existing Customer
718924983,59.0,M,0,Uneducated,Single,$60K - $80K,Blue,48,5,1,3,4906.0,1302,3604.0,Existing Customer
717463608,38.0,F,1,Unknown,Married,$40K - $60K,Blue,26,5,3,1,,1407,939.0,Existing Customer
715779333,45.0,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,4753.0,0,4753.0,Existing Customer
708117933,44.0,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880.0,0,1880.0,Attrited Customer
789563658,64.0,M,0,College,Single,Less than $40K,,56,5,4,4,,0,12155.0,Existing Customer
709239483,49.0,F,1,Graduate,Married,$40K - $60K,Blue,36,5,3,1,2721.0,1527,1194.0,Existing Customer
766456683,51.0,F,1,Graduate,Married,Less than $40K,,44,6,2,0,6160.0,2258,3902.0,Existing Customer
779703258,41.0,F,4,Graduate,Single,Less than $40K,Blue,24,3,3,1,,1393,676.0,Existing Customer
709719333,41.0,M,2,High School,Single,$80K - $120K,,29,6,3,4,28422.0,1258,27164.0,Existing Customer
717016833,39.0,M,4,Uneducated,Married,$80K - $120K,Blue,27,6,4,2,1438.3,0,1438.3,Existing Customer
711017433,41.0,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,,0,1438.3,Existing Customer
712777233,65.0,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,,0,1671.0,Attrited Customer
712706058,44.0,F,5,Graduate,Single,Less than $40K,Blue,37,1,2,4,,0,1491.0,Attrited Customer
720905133,43.0,M,3,Graduate,Unknown,$80K - $120K,Blue,29,1,2,6,11422.0,1095,10327.0,Attrited Customer
712947333,54.0,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,,0,5139.0,Attrited Customer
806995683,61.0,M,0,Doctorate,Single,$60K - $80K,Blue,56,4,1,3,4783.0,2517,2266.0,Existing Customer
720575058,47.0,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,1,2589.0,1693,896.0,Existing Customer
770828358,,M,1,Graduate,Unknown,$80K - $120K,Blue,25,4,2,4,8138.0,0,8138.0,Existing Customer
721361433,51.0,F,3,Graduate,Married,Unknown,Blue,37,6,1,1,4502.0,1785,2717.0,Existing Customer
770268933,44.0,M,5,Unknown,Married,$60K - $80K,,38,3,2,2,,928,32593.0,Existing Customer
789209283,48.0,F,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0,806,3555.0,Existing Customer
716204883,53.0,M,4,College,Unknown,$60K - $80K,Blue,44,5,3,1,7026.0,1728,5298.0,Existing Customer
715506258,50.0,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.0,2001,14387.0,Existing Customer
711871758,30.0,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,3,,2517,388.0,Attrited Customer
772655733,41.0,M,1,Uneducated,Single,$80K - $120K,Blue,31,6,2,4,2404.0,1887,517.0,Existing Customer
719519058,,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477.0,0,1477.0,Attrited Customer
716873733,43.0,F,4,Post-Graduate,Divorced,Less than $40K,,30,4,3,3,3556.0,2517,1039.0,Attrited Customer
780383358,48.0,M,3,Graduate,Married,$60K - $80K,Blue,38,6,1,0,,748,4901.0,Existing Customer
718522308,41.0,F,3,Post-Graduate,Unknown,$40K - $60K,,29,6,1,3,,960,13385.0,Existing Customer
716308683,47.0,F,3,High School,Married,Less than $40K,,36,6,2,3,6524.0,1993,4531.0,Existing Customer
719056833,55.0,F,1,Unknown,Married,Less than $40K,Blue,46,5,1,4,2281.0,920,1361.0,Existing Customer
712303908,47.0,F,4,College,Married,Less than $40K,Blue,38,3,1,2,2633.0,1924,709.0,Existing Customer
715572783,51.0,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.0,0,7693.0,Existing Customer
713641233,44.0,F,3,High School,Single,Unknown,Blue,31,5,6,4,10262.0,1888,8374.0,Existing Customer
712854633,49.0,F,2,Unknown,Single,Unknown,Blue,39,4,1,3,11320.0,0,11320.0,Existing Customer
779340183,53.0,F,1,College,Single,Less than $40K,Blue,35,3,2,4,2482.0,916,1566.0,Existing Customer
771952683,47.0,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0,0,3035.0,Existing Customer
716639058,51.0,M,2,Graduate,Single,$120K +,Blue,40,4,3,3,26308.0,0,26308.0,Existing Customer
779027733,53.0,F,4,Unknown,Single,Less than $40K,Blue,34,6,2,2,6721.0,1115,5606.0,Existing Customer
713368833,49.0,M,2,College,Single,$60K - $80K,Blue,41,6,3,4,6205.0,2233,3972.0,Existing Customer
713926308,35.0,F,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624.0,1458,1166.0,Existing Customer
720206658,40.0,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479.0,458,1021.0,Attrited Customer
708720558,44.0,M,3,College,Married,$60K - $80K,,30,5,2,0,4489.0,0,4489.0,Existing Customer
713857758,53.0,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842.0,198,5644.0,Attrited Customer
711255858,42.0,F,4,Unknown,Married,Less than $40K,,30,4,2,3,,1668,7109.0,Existing Customer
798717783,51.0,F,2,Unknown,Single,Less than $40K,Blue,45,3,6,1,3250.0,0,3250.0,Existing Customer
710674533,46.0,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,3,4,15060.0,0,15060.0,Attrited Customer
718642458,40.0,M,4,High School,Unknown,$80K - $120K,,36,6,1,0,2126.0,1321,805.0,Existing Customer
709788783,47.0,M,4,Unknown,Divorced,$40K - $60K,Blue,35,3,2,1,,773,4134.0,Existing Customer
752199183,51.0,F,1,Uneducated,Married,Unknown,Blue,44,6,2,1,3553.0,0,3553.0,Existing Customer
789707433,41.0,F,4,High School,Single,Unknown,Blue,28,4,2,2,2515.0,1313,1202.0,Existing Customer
717448383,41.0,M,4,Unknown,Single,$80K - $120K,Blue,28,1,2,4,,0,4428.0,Attrited Customer
779468808,43.0,M,1,High School,Married,$40K - $60K,,25,6,3,3,1616.0,0,1616.0,Existing Customer
790000608,64.0,F,1,Graduate,Single,Less than $40K,Blue,56,4,1,1,6723.0,968,5755.0,Existing Customer
770917608,42.0,F,1,Uneducated,Married,Less than $40K,Blue,29,3,4,2,2756.0,1911,845.0,Existing Customer
716307558,,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506,1391.0,Attrited Customer
719048133,52.0,F,2,Uneducated,Married,Less than $40K,Blue,42,6,3,0,5456.0,0,5456.0,Existing Customer
771488583,46.0,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0,3569.0,Existing Customer
717202908,39.0,M,5,College,Married,$80K - $120K,,29,3,3,4,34198.0,1804,32394.0,Existing Customer
720696558,44.0,M,2,Graduate,Single,$80K - $120K,Blue,31,5,2,4,,1311,33205.0,Existing Customer
788989083,57.0,F,3,College,Single,$40K - $60K,Blue,44,3,1,2,2817.0,1864,953.0,Existing Customer
720398958,,F,1,Uneducated,Single,Less than $40K,Blue,43,6,2,3,2126.0,1257,869.0,Existing Customer
716530533,43.0,F,2,Uneducated,Single,Less than $40K,,36,3,1,4,2573.0,1640,933.0,Existing Customer
714499908,45.0,F,3,Unknown,Married,$40K - $60K,Blue,31,5,5,3,,1303,713.0,Existing Customer
708879483,48.0,F,1,College,Divorced,Less than $40K,Blue,36,6,3,0,4006.0,1646,2360.0,Existing Customer
716044383,41.0,F,3,High School,Unknown,Unknown,Blue,36,5,1,2,5869.0,0,5869.0,Existing Customer
781320783,47.0,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3,2,3,,0,4586.0,Attrited Customer
711657783,50.0,F,2,College,Single,Less than $40K,Blue,41,6,3,4,1438.3,0,1438.3,Existing Customer
715423233,46.0,M,5,Unknown,Married,$60K - $80K,,35,3,3,3,1790.0,796,994.0,Existing Customer
719264058,51.0,F,0,Graduate,Married,Unknown,Blue,36,5,2,3,5862.0,2306,3556.0,Existing Customer
711120333,43.0,M,5,Unknown,Married,$60K - $80K,Blue,36,3,5,1,7411.0,1341,6070.0,Existing Customer
714100008,47.0,F,2,College,Married,Less than $40K,Blue,36,6,2,3,,2517,3150.0,Attrited Customer
798030933,47.0,M,4,College,Single,$60K - $80K,,41,5,2,3,15594.0,0,15594.0,Existing Customer
708223383,47.0,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410.0,979,10431.0,Attrited Customer
708705783,47.0,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584.0,1214,370.0,Attrited Customer
778949133,44.0,M,1,Uneducated,Married,$80K - $120K,Blue,29,4,3,3,13298.0,1694,11604.0,Existing Customer
709017258,51.0,F,2,Unknown,Married,Less than $40K,Blue,36,1,2,2,2114.0,0,2114.0,Attrited Customer
709161108,44.0,M,1,Unknown,Single,$60K - $80K,Blue,33,3,2,4,2540.0,0,2540.0,Attrited Customer
716842908,41.0,F,5,Uneducated,Single,Less than $40K,Blue,30,4,2,1,1762.0,1051,711.0,Existing Customer
787513533,47.0,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,3,2245.0,1503,742.0,Existing Customer
717949983,47.0,M,1,Uneducated,Married,$40K - $60K,Blue,36,3,2,3,8168.0,2137,6031.0,Existing Customer
714089658,41.0,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,1,2238.0,0,2238.0,Attrited Customer
718863258,54.0,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,,2517,1364.0,Attrited Customer
717549408,44.0,M,4,Graduate,Married,$80K - $120K,Blue,36,3,1,3,20485.0,0,20485.0,Existing Customer
807600633,44.0,F,2,Doctorate,Divorced,Unknown,Blue,39,6,4,1,9856.0,671,9185.0,Existing Customer
770293758,44.0,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111.0,1047,1064.0,Existing Customer
765584208,43.0,F,3,Unknown,Divorced,Less than $40K,Blue,30,3,2,1,2905.0,2079,826.0,Existing Customer
811989858,49.0,M,4,Uneducated,Unknown,$60K - $80K,Silver,44,6,3,2,,0,32244.0,Existing Customer
721276383,47.0,F,2,Post-Graduate,Divorced,$40K - $60K,Blue,33,6,2,3,5624.0,1216,4408.0,Existing Customer
708585933,44.0,F,4,High School,Single,Less than $40K,,36,6,2,3,1656.0,1429,227.0,Existing Customer
713283933,42.0,M,2,Uneducated,Married,$40K - $60K,Blue,30,1,3,3,3032.0,0,3032.0,Attrited Customer
714915633,42.0,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,,0,15699.0,Attrited Customer
709236633,40.0,F,3,Uneducated,Divorced,$40K - $60K,Blue,28,3,1,3,,2270,4338.0,Existing Customer
827948133,47.0,F,3,Graduate,Single,Less than $40K,Blue,43,4,2,4,,1423,3639.0,Existing Customer
718946358,44.0,M,3,Uneducated,Single,$40K - $60K,Blue,30,3,3,2,1547.0,0,1547.0,Existing Customer
714400308,60.0,F,0,Uneducated,Single,Less than $40K,Silver,49,3,1,1,11060.0,1647,9413.0,Existing Customer
789670533,41.0,F,2,High School,Married,$40K - $60K,Blue,26,5,1,2,1438.3,0,1438.3,Existing Customer
770942283,,F,2,Unknown,Single,Less than $40K,Blue,33,4,3,2,,0,3670.0,Existing Customer
827074758,42.0,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,4,1538.0,868,670.0,Existing Customer
818326083,54.0,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,886,552.3,Existing Customer
712292133,,F,3,College,Married,Less than $40K,Blue,36,4,2,4,,2294,36.0,Attrited Customer
709449333,49.0,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,3170.0,1428,1742.0,Existing Customer
788840283,42.0,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5,2,3,2120.0,1527,593.0,Existing Customer
716013858,53.0,M,0,Graduate,Single,$80K - $120K,Blue,34,3,1,4,20231.0,1434,18797.0,Existing Customer
712229283,48.0,F,4,Doctorate,Unknown,Unknown,Blue,24,4,2,3,1438.3,0,1438.3,Attrited Customer
751422258,45.0,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583.0,0,5583.0,Existing Customer
715691808,41.0,F,3,Uneducated,Divorced,Less than $40K,Blue,30,5,3,4,,621,7143.0,Existing Customer
794273283,51.0,M,3,Uneducated,Single,$80K - $120K,Blue,45,3,3,3,25670.0,0,25670.0,Attrited Customer
788838033,45.0,M,2,College,Single,$60K - $80K,Blue,29,3,2,4,3841.0,0,3841.0,Attrited Customer
712778658,52.0,F,3,Graduate,Married,Less than $40K,Blue,39,4,3,3,2001.0,909,1092.0,Existing Customer
789580908,44.0,F,3,High School,Single,Less than $40K,,37,3,2,2,8512.0,1471,7041.0,Existing Customer
778965183,47.0,F,3,Uneducated,Divorced,$40K - $60K,Blue,30,5,3,2,,2517,3352.0,Existing Customer
714462558,,F,5,Unknown,Married,Unknown,,36,4,2,3,5791.0,0,5791.0,Existing Customer
789013833,50.0,M,2,High School,Married,$120K +,Silver,37,5,2,1,34516.0,399,34117.0,Attrited Customer
800869758,49.0,M,3,Unknown,Married,$80K - $120K,Blue,43,6,1,1,2191.0,1414,777.0,Existing Customer
807426033,37.0,M,2,Unknown,Single,$60K - $80K,Blue,32,4,1,1,2865.0,1176,1689.0,Existing Customer
720091083,43.0,M,4,Graduate,Married,$120K +,Blue,31,6,1,3,6467.0,1887,4580.0,Existing Customer
711918033,37.0,F,3,Unknown,Married,Less than $40K,Blue,17,3,1,3,1468.0,1074,394.0,Attrited Customer
709679658,58.0,F,2,Graduate,Single,$40K - $60K,Blue,50,4,3,3,5386.0,0,5386.0,Existing Customer
779296908,,F,3,Graduate,Single,Less than $40K,Blue,28,5,3,3,1438.3,576,862.3,Existing Customer
720682308,59.0,F,0,Uneducated,Single,Unknown,Blue,46,5,1,4,5402.0,892,4510.0,Existing Customer
714084483,49.0,F,3,Uneducated,Single,Unknown,,36,4,2,3,3855.0,211,3644.0,Attrited Customer
719495958,42.0,F,1,Unknown,Married,Less than $40K,Blue,36,3,3,4,,0,2983.0,Attrited Customer
789775308,54.0,F,2,Doctorate,Divorced,Less than $40K,Blue,43,6,1,3,1438.3,1120,318.3,Existing Customer
714726858,31.0,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871.0,0,4871.0,Attrited Customer
709749483,40.0,F,2,Graduate,Unknown,Less than $40K,,29,5,1,2,2636.0,1953,683.0,Existing Customer
710926383,32.0,F,2,Post-Graduate,Married,$40K - $60K,Blue,24,5,3,1,1553.0,1177,376.0,Existing Customer
717172308,45.0,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304.0,0,3304.0,Attrited Customer
771795933,49.0,M,4,Unknown,Single,$120K +,Blue,38,3,3,4,,2517,31999.0,Attrited Customer
785024808,53.0,F,1,High School,Single,Less than $40K,,47,6,2,3,3378.0,2134,1244.0,Existing Customer
710277183,34.0,F,3,Uneducated,Single,$40K - $60K,Blue,27,3,2,4,,1775,538.0,Existing Customer
714647808,,F,0,Graduate,Single,Less than $40K,Blue,39,4,3,0,2434.0,0,2434.0,Existing Customer
709857033,60.0,F,1,College,Single,$40K - $60K,Blue,50,5,1,3,1438.3,0,1438.3,Existing Customer
714283458,40.0,M,2,College,Single,$80K - $120K,Blue,36,5,1,4,14544.0,0,14544.0,Existing Customer
804829533,59.0,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621.0,471,24150.0,Attrited Customer
716702358,44.0,F,2,Unknown,Married,Less than $40K,,33,5,3,2,2337.0,698,1639.0,Existing Customer
720028683,49.0,F,2,High School,Married,$40K - $60K,Blue,39,5,3,4,2720.0,1926,794.0,Existing Customer
757044033,44.0,M,2,Graduate,Unknown,$80K - $120K,Blue,37,3,1,3,1965.0,1021,944.0,Existing Customer
719672283,47.0,M,4,Graduate,Married,$60K - $80K,Silver,39,4,2,4,,1587,31535.0,Existing Customer
719054733,,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,,797,641.3,Existing Customer
793336383,47.0,F,1,High School,Married,Less than $40K,,41,3,3,4,2709.0,2034,675.0,Existing Customer
795599883,57.0,F,2,Uneducated,Married,Unknown,Blue,51,3,6,2,2404.0,284,2120.0,Attrited Customer
715650783,41.0,M,2,High School,Married,$60K - $80K,Blue,36,6,2,2,4499.0,0,4499.0,Existing Customer
711819708,,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3,2,4,4734.0,2517,2217.0,Attrited Customer
713041683,55.0,M,2,Graduate,Married,$120K +,Blue,36,3,2,4,4697.0,0,4697.0,Attrited Customer
779544708,50.0,M,2,Unknown,Married,$120K +,,35,4,5,3,34516.0,668,33848.0,Existing Customer
712967508,47.0,M,3,Doctorate,Unknown,$60K - $80K,,36,4,1,2,2572.0,1093,1479.0,Existing Customer
710231433,56.0,M,1,Uneducated,Unknown,$60K - $80K,Blue,43,5,1,4,3110.0,2378,732.0,Existing Customer
817960533,41.0,M,4,Unknown,Married,$60K - $80K,,36,5,3,2,,857,877.0,Existing Customer
713431008,46.0,F,5,High School,Married,Unknown,Blue,36,5,3,0,3562.0,0,3562.0,Existing Customer
709663608,43.0,F,1,Graduate,Married,Less than $40K,,36,4,2,4,1536.0,0,1536.0,Attrited Customer
754851783,39.0,M,4,High School,Married,$60K - $80K,,32,4,2,2,,2218,16980.0,Existing Customer
808743558,42.0,F,3,High School,Married,Unknown,Blue,37,3,3,3,4540.0,2517,2023.0,Existing Customer
778905033,45.0,F,5,Graduate,Divorced,Less than $40K,Blue,26,3,5,2,,1226,212.3,Existing Customer
720844008,54.0,F,4,Graduate,Single,Less than $40K,Blue,45,6,2,2,1990.0,1747,243.0,Existing Customer
714286383,59.0,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,Existing Customer
718767183,45.0,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192.0,1464,728.0,Existing Customer
712707408,43.0,F,2,Unknown,Married,Less than $40K,Blue,33,4,2,2,5152.0,1713,3439.0,Existing Customer
789859833,41.0,M,4,Doctorate,Unknown,Less than $40K,Blue,31,6,2,1,2515.0,1767,748.0,Existing Customer
812411058,49.0,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,,0,2094.0,Attrited Customer
712311258,48.0,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906.0,1259,647.0,Existing Customer
778397358,42.0,M,5,Unknown,Married,$60K - $80K,Blue,22,6,2,4,,0,5096.0,Attrited Customer
715340733,,M,1,High School,Unknown,$40K - $60K,,28,5,2,4,,0,2222.0,Existing Customer
797495958,42.0,F,3,Unknown,Unknown,$40K - $60K,Blue,36,3,2,2,3015.0,0,3015.0,Existing Customer
720384633,48.0,M,3,Uneducated,Single,$40K - $60K,Blue,36,6,3,2,3786.0,0,3786.0,Existing Customer
810868758,39.0,M,3,Uneducated,Married,$40K - $60K,,34,5,1,2,12078.0,1687,10391.0,Existing Customer
719105433,48.0,F,3,College,Single,Unknown,Blue,38,3,3,3,6448.0,1087,5361.0,Existing Customer
715609533,47.0,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398.0,0,5398.0,Attrited Customer
712160058,,F,2,Uneducated,Married,Less than $40K,Blue,51,5,5,4,,0,1438.3,Attrited Customer
779130108,33.0,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438.3,0,1438.3,Attrited Customer
712335858,48.0,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2,,2081,539.0,Existing Customer
789643383,49.0,M,2,Uneducated,Married,$60K - $80K,,35,3,3,3,13435.0,0,13435.0,Existing Customer
